lexeme_id,cluster,word
4c67c6b5a696858dec54639e8da77a2e,-1,<*sf>/tempo
88ddaf57ab676fa397b74df0ff3bdf4f,35,<*sf>/momento
4f5e585dee06f63db71e4deb576639de,17,<*sf>/agosto
f03d923d45eba1ca9aa93da4f21500eb,-1,<*sf>/prazo
914eb84d62eda87639b6fd21b99318e2,17,<*sf>/outubro
d3f2fe509228c37db11fd915d20a4022,78,<*sf>/etapa
184f82fedd609d787281efd0b348bfe4,17,<*sf>/março
91a3e65a576d4c3f1058d312c30605b2,17,<*sf>/novembro
cc7967baa3242794afcd4e383a4ac274,24,tocamos/tocar
fc2e9916323da9d2f950964fe4418981,42,pelas/por
793362abff523e213101454a580c3d07,65,nessas/em
4244cd01513e4ac3c0e86c929d7de1e1,61,quarto/quarto
b0a98584b28a46df0eb43c6289f91abb,-1,<*sf>/seguro
5243832df89a694e94b70962b9005cac,49,<*sf>/suficiente
8c9ee11a022150f2f4e81d247db865d9,78,<*sf>/principal
cb9c6a2f94d2572e007d25491973fb0d,73,<*sf>/humano
002e22e780d3f4ea820f013548bf96a3,62,<*sf>/definitivo
d04aedd16db6b887b8a8adb8c1f276ed,-1,<*sf>/histórico
d1297b056a6fc25ecd80bf783dbf3451,49,<*sf>/largo
c132daa7f730cdfb261c105e22f2336f,65,<*sf>/justo
cb180435ac40d4fbab9fa1c104596e09,-1,<*sf>/tamanho
d4dac55a1287c2a69be4991a31c9c23c,-1,<*sf>/apertar
6fea9ccbdf7d1d2fa5554187607ee3cb,37,certo/certo
bb8348669b6264eae015152aafd76210,38,<*sf>/perigoso
dc6fedc165f6cabc4dd8e1eacf8c35bd,37,<*sf>/confortável
8c3e88daf94ce6b7e0cc095ec4976298,37,<*sf>/chato
9ca1df7c6c6985123c40020e8de43c8f,44,<*sf>/barato
afa77f558c0e7ea147055e89208936c2,-1,<*sf>/fechado
003ab15ce1b36077d97deadc11e47508,62,<*sf>/trabalhador
b178107c97a6d9f3fcf7053485084b6e,62,<*sf>/chefe
61db549bcd1afc66adaa19366d5e8b6d,-1,<*sf>/novo
16dd3af4bfb1b07db072840fff7aa26f,49,<*sf>/maior
17862fac0a852991eed6554cb6375877,38,<*sf>/duro
447f1e55520e7fbfb975a057616ecc4b,-1,fantasia/fantasia
a7c09789c499cf2bc229b442141d6771,20,ano/ano
501fd4d576aa3d498f1ad97ad5a6c353,20,semana/semana
aec2e10e875c2bd34d8d94c1566d5b4a,38,<*sf>/impossível
a7418a253eaf907d9962b45d69bb54c9,-1,<*sf>/velho
9897026b1415c4c310f98200dba35d8e,37,<*sf>/pior
ee645d378f33735e9255a37e2add8b4c,73,<*sf>/mundial
5ea73d95231d847dcbdd3f9614536c91,58,<*sf>/familiar
7ad6924a4a8e9bd1120019baf0b988d9,12,colorido/colorido
4323168aa982845ffb4ca5558770bc12,-1,<*sf>/aluno
510769d96ecc8b3342a48e2115b34f7d,72,<*sf>/seleção
9cecd84ad16ec75d5fbff263d553e5da,-1,<*sf>/conteúdo
30ba5b12fdf2ee8d58ec8055da009a28,73,<*sf>/perigo
54553c7e17fbc4cacd95b6251802c1d5,59,<*sf>/criação
40a8cd1b4616df9962ba53bdd628eefb,74,<*sf>/aspecto
8c30fd053067fa6b8fbf018040e733d2,23,<*sf>/ocasião
0c2456e7546a911057be25969482d39b,80,<*sf>/expressão
f38fefccd199021b31431766d5dbe320,79,<*sf>/olhada
e63807520d0652108097a81e13f03218,73,<*sf>/altura
6746f93defadafa6e5fb672dc2208982,61,cidades/cidade
e3fa34b7805e565489a31ef6c4470ff5,60,<*sf>/pessoal
3270e1287654e1a3021eb820de75a3c4,78,<*sf>/diferente
c7462dc566af9de1549f87bf6cee7fa3,58,<*sf>/jovem
e95d33fc49f2078253f4d8c5746d9f3f,21,<*sf>/terça-feira
b884f1437e30b189423cf3c52bf969e0,21,<*sf>/segunda-feira
117511bb29d8f2137fcb66fb5591246b,-1,<*sf>/calendário
92bcbffac0a9be05f6a10a89a0feae1b,21,<*sf>/quarta-feira
d11d131a37f024fa09c2045f30dda358,-1,<*sf>/seco
47e412a562ca3fe9cb7a4ea5a41625c7,-1,<*sf>/vazio
a153e8c45da05ed448c3899d194ab4e6,38,<*sf>/fácil
137f4a4ffefb74fd7a72815b869f5051,23,nadar/nadar
3222fcd87e6306ad38c50021df802351,26,escrever/escrever
5b0dc085b6ae2bfeb43d5d5d65b4b652,59,chover/chover
e15a1aca9a8bc286f67a39ab0dcb7346,23,caminhar/caminhar
9a67d7075c96581eb2ceab4e3de5684c,24,tocar/tocar
8c25200b16b3a63f54f3e1d9e56c5bca,31,ir/ir
31312336e94a96c37b674d784df6ddde,62,<*sf>/doutor
34702ea49b6400bbea821b9762e2a7d9,70,<*sf>/janela
8e193c987676a80e33dfc2c1806811a9,70,chão/chão
fef67e3cb03b156e9084f51346a697ec,68,<*sf>/tapete
7140c86bac1cf697418eb150c504d76d,79,<*sf>/banho
0c0391b096412db1d3647d096f8a6d3c,62,coronel/coronel
b805efcead5f30bd18a37ea6fd53428a,58,<*sf>/travesseiro
b8b30ad3ee52b2f9fb1263bece7b6abf,21,sábado/sábado
9266177fcd30604a107d4e6b9dd3076c,58,<*sf>/pai
1792c0fa69410caac93e42aca424f3a7,20,<*sf>/mês
740746bd8a17a6cd024036ce42c5e480,21,<*sf>/tarde
8ee8a4e20c47cc9487d0421d1997b384,17,<*sf>/maio
894b67cd3cd497a4a0cca5d62ed47384,72,<*sf>/queda
755f115f2650e61af6119c989cdfad1d,71,<*sf>/estação
807f5de2a361a193c916a266792b3062,20,<*sf>/verão
9ece1115e5aeb0c1d241da133359f874,25,<*sf>/segundo
5de5f56f331312babc8995213bfa380a,21,<*sf>/terça
7f44fdc04db6099873f012507179aa25,17,<*sf>/julho
3fc98c54e94dc2bfa8ad2f1adc9fb3bf,23,corres/correr
16137a9d3526ec75de4787affea4c9db,23,corre/correr
13cc02a7f452769a78d9867254ba5ef0,43,momentos/momento
affaedbcdd7374d851547f7331ea10d7,23,caminham/caminhar
33f13c31ab92c399a471f0881c789ad4,17,agosto/agosto
f61b5a8887cdd53df0ecc5dd1dc2239a,20,<*sf>/inverno
26df9c99dff16f17659da90da17089c9,21,<*sf>/manhã
402eddfe6a31830138a80b77b35c6930,60,<*sf>/geração
b16d86f3a506933ba25fa1d6af661168,20,<*sf>/ano
2d60215161a8cf7f618e65929ab7df9d,17,<*sf>/setembro
c808588876ba7eb2575c5321c732a624,79,festas/festa
33487b3532ea680218ce743a0ef59685,-1,termina/terminar
4be21050205d6d08a09254f29040765e,17,<*sf>/dezembro
3eb2c5ab5f714f7cad2ccc06b7619146,60,<*sf>/juventude
1a2fec39eeda97583dc3f50904dd3608,21,<*sf>/domingo
dd26005800152958b7b30a81bbc6754a,21,<*sf>/dia
c0bf567557ec955651d7c4b565524cd1,20,<*sf>/primavera
9bb5063854cc7d9630407519e00e5886,63,<*sf>/mulher
49b5805748c5a19923ec15ba6945a74f,58,<*sf>/bebê
9d2e3b825fb1164ad0bf87db2f53d3e5,58,<*sf>/marido
ddd74fb2d301876efe1d6a8f8c7a0a55,58,<*sf>/avô
53b843efbe42c1eba3e2697efbb70618,58,<*sf>/neto
f5cb2dd063fb740490dbe4ae273dd7aa,-1,<*sf>/nome
7783739b4f60fef64e1d1dbe67fa8737,-1,<*sf>/sobrenome
5f372f231c12a7c944ffbd7a8093e081,60,<*sf>/comunidade
c2aa4838a9d49ad51921c16cd19eafa3,69,<*sf>/sobrinho
d5e7035bbac5bb6f7e90209aa19e840a,-1,calendário/calendário
0c75dd18d86dca5f3262c9b5e4541069,76,meias/meia
12826acf6db4f324853243e6d0d1c08d,49,<*sf>/longo
5e4e162936da0781b8b9142099c2df48,49,<*sf>/grande
97f0e73092eb45cdd82f710045c12a71,14,sabe/saber
30c98d07eccf2328f9d9144af6f29b44,-1,<*sf>/medida
4c01afc0e580bd0700143e315ce9b2d2,49,<*sf>/pequeno
5f513657a0e0775713c1fc057a68a8c6,49,<*sf>/alto
c693a21a76089f6fc66a37520ec72ff8,4,<*sf>/curto
0d427397da67e154dc345caf96b6f71a,49,<*sf>/comprido
0031e7ade69ba33d627d33056a3a2320,57,<*sf>/médio
902e42ce7d0ab84abb9646f6973ebcb9,49,<*sf>/enorme
dd1667b9b194efdba7b35240d0ccc01f,49,<*sf>/amplo
fa1f16482288b0edd82f1417e3bc8cf3,79,<*sf>/festa
303266d9b3b2326cdc182ea67d3dd0cc,35,<*sf>/vez
fbcc2718d88ff68858fe04163b6bb97f,-1,<*sf>/período
3461c9eeac906df9e997caba0fd79d05,20,<*sf>/aniversário
b9070a6c39bec575aba559fedf0af070,76,saia/saia
20407976a8265de3ea07f06747a79063,23,anda/andar
e36e9152d6299cec4128b69cbfa4d67f,49,<*sf>/menor
6672960f775165dc83756bb072a6a6b1,73,<*sf>/real
674e1fab93b78bee9e9c0d39968bfa40,45,<*sf>/militar
fb5a3297756284efcb5e0bf8a2825055,67,<*sf>/xampu
f15525578a90bab91531de6f8b5fcbe2,73,<*sf>/ferramenta
ca2b33acc6474f25b33be56f49c8f966,-1,<*sf>/sabão
ec17e83116196a49fb21aebf4c9f15e9,70,<*sf>/chuveiro
7dd6354bc2214031ad7b0814f06d8b3c,54,<*sf>/igual
ea2396c3afd5570967f4df7f4cee2694,69,<*sf>/formal
497d6002e13ce7b8fe70580fdb814927,37,<*sf>/positivo
fddcb18d83d8e3b14390e8cf935253a1,49,<*sf>/profundo
d3b65fa0a9c436ed3e2f4fe9cb589c5e,44,<*sf>/gratuito
0891cbae58395f0916607da6d97eb614,77,<*sf>/útil
f16a6a1045b7b97c155334bfd4cb2f68,59,<*sf>/quente
a8dff4f2b56930c3fc54250c2f6114ca,49,<*sf>/mínimo
e007d15b898643c21684ebc28b6b10c7,37,<*sf>/maravilhoso
bb3f560062ced84bba262dac243ccd9b,74,<*sf>/revolucionário
0952b735baba6ca2bd79d4204ec47d18,73,<*sf>/global
483cdb278b9f9c4f9788948b607b5092,70,<*sf>/muro
02453c360814f66d3cd4eab9b5eeb17e,10,<*sf>/responder
8648bd462ad7e60ec471cdccb857e796,-1,<*sf>/melhorar
0f00a8980e7331681b10a0014e621aaf,-1,<*sf>/começar
aad4ca966e64791d976d7b56c6a42226,29,<*sf>/oferecer
fec743e9d2bbe79714cbdd581ecba81b,69,<*sf>/julgar
78481a2875da0f6f66227d1bf928a76a,61,<*sf>/rir
4c9d3d4e3c9ee93fb28d7bb70abb1491,24,<*sf>/estudar
b07e087a3121c49bcf1e4717aacb34fe,11,<*sf>/contar
0d7918b81c3f273da47dac6a706e4a2b,29,<*sf>/enviar
d7471d17a78d3b4a62e3473c113baf14,46,<*sf>/mentir
48764b98a4f4bde01deb0d099fa27899,-1,sinto/sentir
3912e7b22c8b4a8da5ca671163e9eea1,59,<*sf>/barulhento
22d0b14e50bf0c5491ffbb441c81dfce,74,<*sf>/mensal
c79fdbd925fec0eb0f5321549540fc94,37,<*sf>/legal
d5b44d709cd359522f92df72119dd88a,-1,<*sf>/especial
78ce61bcfefe23853e860ae603dd892f,39,<*sf>/universal
f3cace7b51f8b6209c15648fa1c23b99,57,<*sf>/superior
35d4d08aebf3f721fd673d8966a629d1,75,<*sf>/puro
bf8712893df1c7dbda3c04832721a6cf,37,<*sf>/estranho
1da1f95e405d14b4f1c78fcef0a842e4,75,<*sf>/doce
2e504ab7bb0c2c96280d868fe1c29f23,69,<*sf>/jean
8ff67998fe94e466ec8bd24844af81c3,54,simplesmente/simplesmente
fcd114e7744044f46cd190dd3d34195a,6,<*sf>/preferir
ed1733801b38691d1e4590108eb5ccd2,10,<*sf>/explicar
995c52d13db2f7bc0dbb04399ab7bc41,32,<*sf>/construir
105e748bd9f8fb46f51520de3902bd4d,22,<*sf>/pé
465d3c676a78cef5192661dd6f85d71a,58,mãe/mãe
e3e29efe077f5af7e70eec7127422df2,10,mostra/mostrar
e6b0e0b8ffb7411576b390023f7f9a76,58,vó/avô
7859273e03dc7a473772e3ad870863d4,76,joias/joia
454c6e924df9aa3676af8263221faed7,58,filhos/filho
9cb5b5cf572e30cedaee958f359150c6,13,<*sf>/olho
bf6c50ad2be9440c98c577031a29aecf,33,<*sf>/avião
b0391617486b00eda8c4b67729c64cb7,22,<*sf>/cabeça
27d958dfadc85cbe71f2720af2a5c57d,51,tuas/teu
e148f8621bd0e655bf25593fdd9cc60a,3,<*sf>/existir
7fa9cf66120d4fdbad15df79befdcbfe,45,<*sf>/provar
ed555ec2827c56a117597047114cca5f,69,<*sf>/depender
163bf54acfdc3fdb3963685de2d1e597,48,como/como
132665f0eeea0ccfdaad5481d0e1d51f,69,<*sf>/gritar
f48225d447d6a3ff48fd579de639c594,24,<*sf>/treinar
45ee440af117a24a4f44048bc374c378,32,<*sf>/montar
ad5cbcf8b3822c17eea92863be9c7ad2,69,<*sf>/lote
fc5a0a9bf9051f70f15f926cf6daf1d4,19,ter/ter
0d1baf39d1df53fb942ade80ebcb24af,21,quarta-feira/quarta-feira
2fc298886d974458465569dc70171910,18,<*sf>/sentar
10d6bf8abe4f90770bd404c9b9a8625c,45,<*sf>/escolher
7cc5575a4d335f0f19806855cab2df94,32,<*sf>/estabelecer
a06ca91bfcf7d1aa26445dedc1083603,61,<*sf>/local
456611e45e7bdc631a936423c68fe888,71,<*sf>/bar
99c67ec9bed1e96afcf061368f00858d,72,<*sf>/ilha
ba6aab5d49d853c1cf14c5d3a8c6a02c,-1,<*sf>/fronteira
70403da4d5703693ca3f74dc4adf8a7c,71,<*sf>/jardim
f5cb0658e18df1a3466608aa490a0a82,71,<*sf>/aeroporto
c2eb0f57539ff4af6c243b7f06f9791c,72,<*sf>/campo
2d86456802b9d6baf03d14119059f8a8,72,<*sf>/castelo
8952c8e9e4cd617a07c7e4043f871fe0,69,<*sf>/tribunal
bbbe001ac431c3e576c17bfebcd6c1ad,71,<*sf>/igreja
5f39f2c04bd42eb796b0e8637df20ade,-1,<*sf>/avenida
39751c7b0671f8305c1b3932e7e0d6cc,71,<*sf>/praça
379349c5994f97a50e6d31e4acb887bb,71,<*sf>/parque
03cafa4354f495edd3d15159dbe99d4c,56,<*sf>/zona
1ddc9da31c18d57ac20d83323639874d,72,<*sf>/ponte
5867251a2509af083b7ce26e25c10014,9,<*sf>/distrito
fe6c29de23dad1452b9ce05e569f9ab3,71,<*sf>/prisão
c76289d185a53bb7dd352d622ff75484,17,março/março
82402939c0b50ba02b4cfc29120365b2,17,setembro/setembro
157050f21a3ebb197a0d6366ced714c2,2,lembro/lembrar
fa12af21615a3bd10b973b0072f73c15,42,a/o
75ba80bf0bb7d593426f25dba8b85f53,62,<*sf>/salvar
49549c42d1bdeca61c667655d705e63b,39,<*sf>/receber
4bd39761d9e4285938491fd939da7fec,18,<*sf>/viver
79d248b6e0bb2bdd469ca7a9c704e73a,69,<*sf>/duvidar
184b10a8e98c2e925924e2687a855827,69,<*sf>/misturar
101281a0ae8559ea06636b0d09375ea9,-1,<*sf>/continuar
195dec2754756090799b0c839046e627,67,<*sf>/reconhecer
1b1c0be1c3615e0c34d4e33f37eed42f,39,<*sf>/pedir
a93e804eec01b6a349e38be438a849d6,20,<*sf>/exigir
40ffc1c5c0bb9f9042e0ad0729be9f90,58,<*sf>/mamãe
8ea32937d1fa8dbd29d7f802a7022512,58,<*sf>/filho
cbbe34888c2768d28ef819178f96acf7,63,<*sf>/modelo
8c004011d2db9fd985c38f18a5c760cd,71,<*sf>/laboratório
1452b6e36915e4943568bfd6b78ecf9f,44,<*sf>/energia
31ea55faa5ec31e347ab1f5114168404,78,<*sf>/descoberta
26704ee9a83cb076ba49fd186e985a82,62,<*sf>/cientista
46e90de1b238b8e69b080d1882b50cfe,56,<*sf>/equilíbrio
6ad8094fe5a272db4ecca14732d4d37f,69,<*sf>/hipótese
709e5de5587a66f8326de386d1a256b0,35,<*sf>/futuro
6de2e3ea4b0db4b36f551564803fb603,60,<*sf>/entidade
1ba2626cc81d0fe55755fb64cab21462,78,<*sf>/método
5f6d6c87d110d629328e50104c73c1a4,-1,<*sf>/plástico
a2bd56e94519624d74a04e9496da7e01,21,<*sf>/madrugada
3166681ce683b37bb8ca379c5dea9fdd,65,longe/longe
91883f1e1365386ef90817b4c9755477,35,normalmente/normalmente
03d382150491fa128b9603920e27435d,44,grátis/grátis
a0562c39ab9519512182c96a32ca08f1,65,perto/perto
636e4316de9c3834d440c07ac2ea9c79,65,ali/ali
a710ad90f2126ee1ede8ea29887a2403,54,realmente/realmente
c6fdb351232b3301519768a0f36a4040,65,através/através
3e2a1c334ee942fedd9a6f6acf4f9950,35,ainda/ainda
49291175030533bc20969636e3808510,49,tantos/tantos
74e6cac4136eeb295787788b7e780da7,65,lá/lá
82be7c14718690ad75795834ca8994e6,69,ultimamente/ultimamente
8bc82d9f07de22cd1ef14f1e65085776,49,menos/menos
da297a0a90480a0e8eab7620dea742ee,52,deixar/deixar
835d261ae0439c3956f028e35230e190,30,voltar/voltar
8c9d2bae79b2bc0dc486573cb318e677,9,ajudar/ajudar
ea551ee402c1ade78a0fe8c6f02c238a,29,trazer/trazer
58c34ccddab7bf9d3facd78f5a20f613,73,poder/poder
22fdad30caed7e575f7c80167b89e9b5,-1,trabalhar/trabalhar
72ce7c8712bd579f9346aa168f3e9ff4,53,colocar/colocar
2210f62fa37272b67330d678c868bd90,-1,gostar/gostar
4521f7998e021612fc7521891b0a3581,2,esquecer/esquecer
fdb0daec5df66e422889d48eefaabacc,18,ficar/ficar
963e25170b992dedab5b084a2761286f,74,morrer/morrer
750300ef2a81ff0f2cbcc13c74136fe1,24,jogar/jogar
e0b775008da6ca65a09e936639886dcb,-1,acontecer/acontecer
bed49a77edc12896ce0a8272535f55e6,7,perguntar/perguntar
8a25f3f648740f127a633056bad241a4,47,acreditar/acreditar
a0c9bbd2dcb983fd5a17a77a44388c3a,6,querer/querer
ac5f6d7a8af99d359d9f91072a90f347,13,olhar/olhar
c331520ffade03a1ec1971455d298016,73,<*sf>/proporção
836d35f0c28dfae818fb34d9127b5cf6,22,<*sf>/psicologia
ec8e4cc1f9d7a65a14c821ce86b416c2,73,<*sf>/fenômeno
10f50fe1cde72f1ac2202bc991717900,62,<*sf>/substância
f2745b9c4bcc4dca1ff54701bb94ce16,79,<*sf>/matéria
375d3fc8b90a6fd7ca865aab9e1dcf49,80,<*sf>/análise
318d48b4e8d9aa1b954f39d06f853a49,69,<*sf>/perito
e0883f725b610427070118d2301eb994,79,<*sf>/prova
b0cbd796d63f0ba93e693a56345cbed0,69,<*sf>/profundidade
93244eee672c09861253e8a972f75dfc,72,<*sf>/superfície
7d7db99464d384a283773be175dc7049,57,professor/professor
b393fedf4d77bc17d45f19906d4aca17,49,demais/demais
d25d659745d5e4e2dcacc97f2c0e3a28,49,pequeno/pequeno
ff70a78189066403395f46d301dc2f0c,21,cedo/cedo
5501792ee51d228a926a986e845f4a19,31,vem/vir
af9f29f8e6b7b13bd1203d619b3f6166,71,<*sf>/restaurante
e6a5acec4097bac039312d02503b0ada,47,<*sf>/pensar
157f0a104da81813518e539827e7caa7,2,<*sf>/lembrar
0ea79fe141bf6feed5e146a1136479d9,7,<*sf>/perguntar
6a502df9598679fc75d9330bbf876679,-1,<*sf>/trabalhar
a03debfa3bbd2581ae3effcb088c0e8e,38,<*sf>/andar
1bb6b84ae0e5ae5ece4cb452295ab425,4,<*sf>/amar
6080062e376b983b3ecbfb24f22df678,19,<*sf>/ter
78a3dc9a89d3269c9cb3908185b72b76,-1,<*sf>/abrir
ee3d84f0b15fa8039253a51395117576,13,<*sf>/olhar
e662982d58b86282ae029d54a5e30a97,-1,<*sf>/manter
3f3d5f1d89fd514d4a19630ecec7aa5e,0,<*sf>/achar
04e201833801c697785aeb6875143beb,-1,<*sf>/passar
15ad09e414c69a522a301f82ff646e10,15,<*sf>/precisar
7a876239669a9da1ffdb8a2a59d275a2,37,bem/bem
e5e5e3b272130cc9b2c4ce8298f81221,36,<*sf>/usar
3d16b56b782f8929e7a6531219582106,0,<*sf>/encontrar
93923452a1efb0ece5c29968d9530333,29,<*sf>/trazer
a113d0529778e1fb20b70dc24cd104e4,18,<*sf>/ficar
573cfeb98f980984b7a3f57e15de7a7f,7,<*sf>/esperar
e0ad68db99bd71842d936d37140b8dc7,-1,<*sf>/errar
d22384c65c0e1f25abaaeff7c28604fa,19,<*sf>/ter
4e0b7faa9151db92c09ba8b4439ac47a,34,<*sf>/perder
221a3c4374ca94bee1a824ab5beb1d74,8,<*sf>/conversar
4f26922aa30fcc686a5c0dcbfab84f37,-1,<*sf>/ganhar
8e6a78cc3f8a222d92062f06200cc39a,-1,<*sf>/dar
3de5ad8ff3199fbf04a4ec35b410857d,73,<*sf>/poder
fe18c4dd35c36c808e856a43e2daf371,18,dormem/dormir
7a85f3bc24e85b9a4818cc520726be2e,71,<*sf>/praia
e38b6b546844ac7ebede20507b0d7abc,-1,<*sf>/rua
cff8719a06f693692e4ae3a3c6670158,75,<*sf>/café
b6fd67a2afbaa41daac98edd38530ac4,61,<*sf>/hotel
16724a33185868fac76fb558e75d741f,78,<*sf>/fase
2f0185e9c68c5239b45440fbaa097dbf,17,<*sf>/abril
d0d9eda67c9af4f887da41e233da6802,73,<*sf>/frequência
f783ff2d545a4e5185ee56f9c193acf2,-1,<*sf>/temporada
5cbfbbbf66848977d493b04b1bdb86e7,68,telefones/telefone
514a7c9099397c65f452a5577228395d,17,<*sf>/janeiro
558fd58e45c344bac4b73a836c340956,20,<*sf>/nascimento
6b2bb7ca87c08ed3a0934708f58deac8,21,<*sf>/quinta-feira
05b795514dfb3636e28e72dc62fe8b9f,79,<*sf>/feira
d392d4bd62d466cbc225057bf5ca5a42,-1,<*sf>/duração
1e0462d5292cc0601dbfd85ef62dbd90,45,<*sf>/coluna
9e1217c25f585dc07b360fd152a4b8b8,33,<*sf>/automóvel
ad2454f4a312a85244b31a1e0f282c3f,44,<*sf>/moeda
a7aa4132c91af3c455c43698028bad4e,76,<*sf>/arma
942d80af8afc47ab79eec89b3b339b8e,76,<*sf>/bandeira
f7460a395f31e07979e276c16c373a5b,77,<*sf>/diferença
58a9e3a1a5ebccd02ef5be4b5f7b6269,48,quais/qual
c248371f3558994a7271c84d1ba1ffbc,58,<*sf>/papai
a796f6bc66521e6107c4c3efb8913fec,58,<*sf>/família
5abab7a29bdd1db8ca1372ebc053b36a,-1,ser/ser
b4824d15af0ea9836278d30c63253bee,1,beber/beber
0394652fc4c86554836a698024075e19,16,estar/estar
11ac97355205c89811895a56c4c46d5e,71,sala/sala
18f0958f31202c4adbb5129a880e5c10,-1,<*sf>/núcleo
b5ff539adae44f6240406d4cbc34b6a4,69,<*sf>/invenção
f116e41629f5e0c634a2b4d298408597,73,<*sf>/elemento
bd447696a34ecfbe8e2f751ff5f0064b,17,junho/junho
e7f86a2a30edd4502f86596cf999ab48,65,dentro/dentro
ea7cfb42a0f2106df10cbba041b44360,54,quase/quase
1fedc4cd0b3269028b992ac01933f889,49,bastante/bastante
367c6f5e25e27f42f511622738487c40,35,logo/logo
dd0218cffc09e43aed74716e5fa4ab7f,21,felizmente/felizmente
3397093115be8967636d8409149e807b,58,netos/neto
86ab6987e00469b602b133a325160254,35,recentemente/recentemente
a7c5f024de8bc72950c28d38ae44be0a,21,diariamente/diariamente
d9f648c7b7018b477d0bb757e697a77c,35,antes/antes
dda59c1e6b8fb94f45061d9a5b453a78,35,depois/depois
a19a93a52cfda867e098768c2029b328,37,<*sf>/bonito
d765c260202e1343e883d879b7b9073f,17,<*sf>/fevereiro
3e2f234bebe0776de28ba0d7666df9d7,9,obrigada/obrigar
6080c8b81bba99d3c592df66cbd47efb,35,<*sf>/último
35cdf55b26e52d3f3439fff8fe33d52d,44,<*sf>/caro
912b18f1a0869c672d90c44cc37edc8e,6,pode/poder
5d6c24091686609e764bec38132898ae,58,filho/filho
9497209287d5a09435b6174222f09a44,54,absolutamente/absolutamente
1a47155775b9ed2b396407cbf8ec003a,54,praticamente/praticamente
b2a8b05d6a5ed237d92d8290103b3adc,22,<*sf>/doente
fcebef97b9ea9ec7426747f4975143af,6,<*sf>/possível
a73fa68b824a731730ba55f78421a59b,61,casa/casa
8fb4ec7146831f26761233f24ab7abc0,58,esposa/esposo
4cbf04efacfc5ccea49565b093870c30,35,geralmente/geralmente
e3cf3c721ade197709aefb08d6807d49,18,durmo/dormir
200171e28037930ea3b2839f74ab8a43,54,somente/somente
9cf7204f1f550bdc660aef442d00f2bb,46,nada/nada
2b413a072143d0546934c6511681ad8c,35,nunca/nunca
db80a06b2e21fca83f2af173a8241947,65,embaixo/embaixo
847cd62f0c67229cbed4eff1dd6cb488,47,provavelmente/provavelmente
a37d65c75f9e976057033546e36ed6a5,18,mora/morar
c8b517520e4c64a34874ffd1d3151859,80,jornais/jornal
8aec3f534be764b18b5c29550038c545,56,<*sf>/nacional
76847e08c581788b4a36f3d9e382b4fd,65,fora/fora
7fb5ec1bf6f73b7594f217467c73d2bc,35,novamente/novamente
4cccda92bf4c98cb17e71764ec1d3f96,49,aproximadamente/aproximadamente
91acbc78f7a09e5b8ba6ebfc9ac6ae02,35,finalmente/finalmente
9488a192c4e96057cb50b488d50910cb,54,definitivamente/definitivamente
c4c0b8c837f8fe5a7aba6fd9f3613715,-1,facilmente/facilmente
68496e5ee3735a07422d35e2edd57855,35,imediatamente/imediatamente
2bed70f2fc6226f5e109411e7c15a669,54,assim/assim
49e78df935336749be882d25677ba629,54,principalmente/principalmente
ad7b8cc608ec4335149dbe245b431c64,44,pagamos/pagar
170eea9a61718393b7dafc48e7eb814e,43,pouco/pouco
791139a48cddf8eb211ad6562ecf5b82,41,neste/em
c4bc57dbb65b2c08642d023bc7732594,55,apesar/apesar
270590dd448c07663e11c9f26f564bd4,8,conversamos/conversar
23d939f90ba2fd12b2db1c9d98d0df7f,-1,<*sf>/página
83bf49f695189151cd22f038daa4eb2a,63,<*sf>/cara
6087566171d1a515f8e5bb6e4f91e83a,58,irmãos/irmão
63b64c506a4b0aa8a18235fac7f8a462,12,verdes/verde
b8989e2d7d95fff7c6b435dfb2931e19,14,saber/saber
21ae2a11b32aec9ef985e3f13aed72c8,-1,caminho/caminhar
db365944289105407ef53e308e001ab3,76,carteira/carteira
f2d83a759bee8e5dd2a910823ab215a9,35,anteriormente/anteriormente
b4653bf6fee5144c11f7ed6f6262072c,21,aos/a
5c056912673bb94e1e328439d41efaf4,-1,num/em
e4e39a747225e07f6857c8c6197ce484,41,desta/de
519c93aba25f14f5ce601be8317da11b,17,<*sf>/junho
1e702969bd14bd7349ef5d0a5796690c,21,<*sf>/noite
84ff1b1d14cfddfc867ffbe10e115263,74,<*sf>/década
b93ee0e3eb06f2b90b93f7f41c399fb1,41,naquele/em
7356fe31242d17b0f28a00e027a323dd,22,<*sf>/memória
d9b1a16e1c7275b138bcee4bfdbafc9e,61,<*sf>/julgamento
75298ba43b8bdd4cd2568f3af5cbf687,78,<*sf>/sorte
cb6356e53e878aa3c610e389ce58d6b3,56,<*sf>/rede
a62d088d94f3de9ea3e7a21a16451e04,-1,<*sf>/assunto
e3175e674b394cb03ea0fcdd6c00100a,73,<*sf>/caso
3ed1ac0a926f393d146d71da069d1151,-1,<*sf>/acesso
ad3e1d30fc9dfd61efdce35310d7eda9,68,<*sf>/aplicação
5e9066a10c47920bdd61ce7c66a34824,63,<*sf>/personagem
60a5ab3c8312317d8165edecc51d5cf6,69,metros/metro
9b27d5cee8aba4d105fb0e48a1cce2d5,78,<*sf>/pensamento
e4f1bfaf79b21e59f739c3482762c02b,78,<*sf>/jeito
bbbceb1e844fa1b1088ada5e710291a7,80,<*sf>/cena
049820a46aa7d42b8203050f1e1686f7,69,<*sf>/visão
